original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
"[[Poor]] second-string feature from Universal Pictures about a mama's boy movie actor doing criminal investigation work for the military, fending off the advances of the brash young woman he's been assigned to romance. Robert Montgomery directed and stars in this adaptation of the short story ""Come Be My Love"", and his acting performances of this era are [[unrelievedly]] [[lazy]]. The [[plot]] is [[sappy]], predictable stuff, and writer Robert Carson has given all the really funny lines (as usual for films of this period) to the feisty black maid. It's always nice to see Ann Blyth and Jane Cowl in support, but they [[can't]] do [[much]] with this hokey material. * from ****","[[oPor]] second-string feature from Universal Pictures about a mama's boy movie actor doing criminal investigation work for the military, fending off the advances of the brash young woman he's been assigned to romance. Robert Montgomery directed and stars in this adaptation of the short story ""Come Be My Love"", and his acting performances of this era are [[urnelievedly]] [[lzay]]. The [[lpot]] is [[Nappy]], predictable stuff, and writer Robert Carson has given all the really funny lines (as usual for films of this period) to the feisty black maid. It's always nice to see Ann Blyth and Jane Cowl in support, but they [[cae't]] do [[muc]] with this hokey material. * from ****",0.004066646099090576,0.6549227833747864,0,1,0,96,Successful
"[[What]] [[garbage]], is there actually no part II? If this movie actually ends the way it did, everyone involved with this movie should be [[ashamed]]. [[This]] movie is [[nothing]] close to a [[movie]] like Outbreak, which was actually a fairly decent movie. [[This]] movie was [[rushed]] in [[hopes]] of being [[able]] to [[gain]] a few easy dollars. I started watching the movie under the assumption that it would be [[bad]], but I never imagined it would be this [[bad]]. [[This]] movie was [[nothing]] more then a way to exploit the fears of the American people for profit! If you have not seen this movie, don't [[bother]]. Movie is full of [[poorly]] developed characters and [[poor]] acting. I [[really]] hope the production of this movie was only a couple of weeks. Stay [[away]]! Don't be fooled by the [[hype]]!","[[hat]] [[gazrbage]], is there actually no part II? If this movie actually ends the way it did, everyone involved with this movie should be [[ashamid]]. [[Tis]] movie is [[nothin]] close to a [[move]] like Outbreak, which was actually a fairly decent movie. [[his]] movie was [[rusheM]] in [[hopse]] of being [[abe]] to [[ain]] a few easy dollars. I started watching the movie under the assumption that it would be [[ad]], but I never imagined it would be this [[Hbad]]. [[hTis]] movie was [[nfothing]] more then a way to exploit the fears of the American people for profit! If you have not seen this movie, don't [[boYher]]. Movie is full of [[pooly]] developed characters and [[opor]] acting. I [[eally]] hope the production of this movie was only a couple of weeks. Stay [[way]]! Don't be fooled by the [[hpye]]!",0.002316117286682129,0.8907661437988281,0,1,0,343,Successful
"I caught this film -- under the title of ""What Lies Above"" -- on Lifetime movie network last night, and just had to comment on it. Designed as a resourceful-woman-in-peril, action adventure yarn, it is so [[unintentionally]] funny (thanks in large part to Marc Singer's scenery-chewing hammy performance)that I thought I was watching a cross between ""Cliffhanger"" and ""Home Alone 5."" Heroine Nicole Eggert makes her devious but dumb as dirt male pursuers look like the Three Stooges succumbing to her ridiculous makeshift booby traps (somehow she manages to devise a swinging battering ram with rope and a log in a matter of minutes, which temporarily takes out one of the knuckleheads who want to kill her). Worth watching for a hearty laugh.","I caught this film -- under the title of ""What Lies Above"" -- on Lifetime movie network last night, and just had to comment on it. Designed as a resourceful-woman-in-peril, action adventure yarn, it is so [[uinntentionally]] funny (thanks in large part to Marc Singer's scenery-chewing hammy performance)that I thought I was watching a cross between ""Cliffhanger"" and ""Home Alone 5."" Heroine Nicole Eggert makes her devious but dumb as dirt male pursuers look like the Three Stooges succumbing to her ridiculous makeshift booby traps (somehow she manages to devise a swinging battering ram with rope and a log in a matter of minutes, which temporarily takes out one of the knuckleheads who want to kill her). Worth watching for a hearty laugh.",0.06722861528396606,0.9569708704948425,0,1,0,80,Successful
"The dominating conflict is between a couple of fine actors (Huppert and Dutronc) and the horrible [[script]]. Evidently, the actors lost, since the director/screenwriter Claude Chabrol eventually forced the leading couple to follow this [[worthless]] piece of sick imagination to the letter. Fortunately, the powerful performances by Huppert and Dutronc dramatically [[improve]] the overall quality of the movie, which miraculously gains the depth and humor. As for Chabrol's persistence in keeping the film [[bland]] and illogical, it reaches the climax in the final scene, which is so incredibly [[poor]] that you will wonder which pills he was taking himself while directing it.","The dominating conflict is between a couple of fine actors (Huppert and Dutronc) and the horrible [[scripRt]]. Evidently, the actors lost, since the director/screenwriter Claude Chabrol eventually forced the leading couple to follow this [[worthleIss]] piece of sick imagination to the letter. Fortunately, the powerful performances by Huppert and Dutronc dramatically [[improev]] the overall quality of the movie, which miraculously gains the depth and humor. As for Chabrol's persistence in keeping the film [[blan]] and illogical, it reaches the climax in the final scene, which is so incredibly [[por]] that you will wonder which pills he was taking himself while directing it.",0.004494905471801758,0.92833411693573,0,1,0,84,Successful
"Just re-saw this last night and to put it bluntly: ""Style instead of substance"". We can already guess that there had to be a lot more to Jerry Lee Lewis than what is depicted here. The Jerry Lee Lewis character in this movie is not depicted as a real human being for one minute throughout the entire hour and a half plus running time, but then again, all the other characters are only one pencil-stroke from being total cartoon characters.<br /><br />Let's take the beginning. We see Jerry Lee and his cousin, Jimmy Swaggart sneaking over to the black jazz club and we see Jerry getting his inspiration. Might be possible. We see how the two cousins choose different paths in life (also possible). Then we cut to Jerry Lee playing the piano as an adult (now played by Dennis Quaid) and it's thrilling and a little scary. Cut to a scene where he first meets his second cousin, Myra. From then on the whole thing turns into a recap of certain events played out in a style befitting a news reel on high speed.<br /><br />Not that the movie is not a little entertaining and it's great to hear new versions of the songs that made Jerry Lee. Alec Baldwin as Jimmy Swaggart is also a reason why you should at least take a look at this, an indicator of his greater successes in the years to come. Winona Ryder as Myra is the most one noty character in the film. She teases, she sobs, she chews gum and play coquettish and that's about it. There is never for a minute given a reason why she ended up being the third Mrs. Lewis and speaking of wives, where are the first two? That is why this really can't be classified as a biopic, but more of a [[inaccurate]] news reel. We see Jerry get his first song played on the radio, we see his second single going into the top ten, we see his third go to no. 1 and so on. Then comes the inevitable downfall. Absolutely, no basis in reality.<br /><br />To conclude another minor quarrel: The movie takes place from '56 to '58 and still Myra says: ""I am only 13"" right up till the end.","Just re-saw this last night and to put it bluntly: ""Style instead of substance"". We can already guess that there had to be a lot more to Jerry Lee Lewis than what is depicted here. The Jerry Lee Lewis character in this movie is not depicted as a real human being for one minute throughout the entire hour and a half plus running time, but then again, all the other characters are only one pencil-stroke from being total cartoon characters.<br /><br />Let's take the beginning. We see Jerry Lee and his cousin, Jimmy Swaggart sneaking over to the black jazz club and we see Jerry getting his inspiration. Might be possible. We see how the two cousins choose different paths in life (also possible). Then we cut to Jerry Lee playing the piano as an adult (now played by Dennis Quaid) and it's thrilling and a little scary. Cut to a scene where he first meets his second cousin, Myra. From then on the whole thing turns into a recap of certain events played out in a style befitting a news reel on high speed.<br /><br />Not that the movie is not a little entertaining and it's great to hear new versions of the songs that made Jerry Lee. Alec Baldwin as Jimmy Swaggart is also a reason why you should at least take a look at this, an indicator of his greater successes in the years to come. Winona Ryder as Myra is the most one noty character in the film. She teases, she sobs, she chews gum and play coquettish and that's about it. There is never for a minute given a reason why she ended up being the third Mrs. Lewis and speaking of wives, where are the first two? That is why this really can't be classified as a biopic, but more of a [[inaccuratd]] news reel. We see Jerry get his first song played on the radio, we see his second single going into the top ten, we see his third go to no. 1 and so on. Then comes the inevitable downfall. Absolutely, no basis in reality.<br /><br />To conclude another minor quarrel: The movie takes place from '56 to '58 and still Myra says: ""I am only 13"" right up till the end.",0.12794512510299683,0.7331994771957397,0,1,0,222,Successful
"Idea is great, spoiled big time by the judges.<br /><br />Why make fun of people? if what the inventors say is true, and as most of them say, they spent their life saving on the invention, the minimum is to reject the idea without making fun out of the people.<br /><br />also, it shows when they want to accept an idea by the crier that they added to the judges.<br /><br />The only one i respect out of the judges is the one who always sits on the right of the table, he is a respectable person<br /><br />of course the English snob who claims to be a business man, wearing a suite doesn't make you one pal<br /><br />last but not least, the big guy who sits between the English and the crier. wake up man, the is no job called and inventor for you to call yourself one. an inventor is an attribute not a job man.<br /><br />i think they wanted to add someone like Simon from the American idol, they thought it worked there, it can work here as well. the context is different and the idea is totally different.<br /><br />it is a good idea and they could have done a good show out of it if they just change the judges and remove their act and attitude.<br /><br />just [[stop]] making fun of the people.","Idea is great, spoiled big time by the judges.<br /><br />Why make fun of people? if what the inventors say is true, and as most of them say, they spent their life saving on the invention, the minimum is to reject the idea without making fun out of the people.<br /><br />also, it shows when they want to accept an idea by the crier that they added to the judges.<br /><br />The only one i respect out of the judges is the one who always sits on the right of the table, he is a respectable person<br /><br />of course the English snob who claims to be a business man, wearing a suite doesn't make you one pal<br /><br />last but not least, the big guy who sits between the English and the crier. wake up man, the is no job called and inventor for you to call yourself one. an inventor is an attribute not a job man.<br /><br />i think they wanted to add someone like Simon from the American idol, they thought it worked there, it can work here as well. the context is different and the idea is totally different.<br /><br />it is a good idea and they could have done a good show out of it if they just change the judges and remove their act and attitude.<br /><br />just [[top]] making fun of the people.",0.21874475479125977,0.9078606367111206,0,1,0,126,Successful
"THE BOX (2009) * Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Celia Weston. [[Truly]] [[disappointing]] adaptation of genre legend Richard [[Matheson's]] [[sci-fi]] chiller ""Button, Button"" by on the wane wunderkind filmmaker Richard Kelly who truly stretches a small, well-crafted piece into a [[grab-bag]] 'WTF'-a-thon! Mysterious (and ridiculously maimed!) man, Langella, [[posits]] a million dollar offer to 'struggling' couple Diaz and Marsden (both surprisingly vanilla bland to the hilt!): a box with a red-button, that when pushed, will kill some stranger in the world (!) Sure strings are attached but does that really matter here? What does is why in the name of God does Kelly trowel on so much [[oddness]] (i.e. nose-bleeds; watery transport systems  that's right  Watery.Transport.Systems) when the tension should be strung as tautly as possible (oh the possibilities). If this sounds like a bad TWILIGHT ZONE episode you are half right (the '80s TV re-boot actually did a decent small-screen adaptation; in fact rent that instead!) [[One]] of the year's [[worst]] films.","THE BOX (2009) * Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Celia Weston. [[rTuly]] [[disappoiYting]] adaptation of genre legend Richard [[Mathegon's]] [[sciofi]] chiller ""Button, Button"" by on the wane wunderkind filmmaker Richard Kelly who truly stretches a small, well-crafted piece into a [[grabHbag]] 'WTF'-a-thon! Mysterious (and ridiculously maimed!) man, Langella, [[ponsits]] a million dollar offer to 'struggling' couple Diaz and Marsden (both surprisingly vanilla bland to the hilt!): a box with a red-button, that when pushed, will kill some stranger in the world (!) Sure strings are attached but does that really matter here? What does is why in the name of God does Kelly trowel on so much [[oddenss]] (i.e. nose-bleeds; watery transport systems  that's right  Watery.Transport.Systems) when the tension should be strung as tautly as possible (oh the possibilities). If this sounds like a bad TWILIGHT ZONE episode you are half right (the '80s TV re-boot actually did a decent small-screen adaptation; in fact rent that instead!) [[OnU]] of the year's [[wrst]] films.",0.003068208694458008,0.6997612714767456,0,1,0,180,Successful
"I am ashamed to admit in public that I even held the cover of this movie once! This is an absolute reason why one should research on the movie before seeing it! The 'makers' of this movie have called us all fools and gullible losers with too much time on our hands.<br /><br />Based on the mythical Indian shape-shifting powerful cobras and rebirth, the story takes us for a [[painful]] ride. College going 40+ actors (now really?) are the target of their former friend Manisha Koirala (who was in her former life a cobra, but is now a ghost!) and her pathetic, eternal, powerful boyfriend cobra/killing machine boyfriend Munish Kohli (who thankfully hasn't been seen since). Now do you need to know more?<br /><br />I vote for studying for the upcoming test in school rather than this movie! Give it a pass if you are sane. If not... then you'll probably enjoy it.","I am ashamed to admit in public that I even held the cover of this movie once! This is an absolute reason why one should research on the movie before seeing it! The 'makers' of this movie have called us all fools and gullible losers with too much time on our hands.<br /><br />Based on the mythical Indian shape-shifting powerful cobras and rebirth, the story takes us for a [[parnful]] ride. College going 40+ actors (now really?) are the target of their former friend Manisha Koirala (who was in her former life a cobra, but is now a ghost!) and her pathetic, eternal, powerful boyfriend cobra/killing machine boyfriend Munish Kohli (who thankfully hasn't been seen since). Now do you need to know more?<br /><br />I vote for studying for the upcoming test in school rather than this movie! Give it a pass if you are sane. If not... then you'll probably enjoy it.",0.35695821046829224,0.9282951951026917,0,1,0,92,Successful
"AWFUL wot more can i say i remember seeing it in the cinema (see how it sticks painfully in the memory)as a 16 yr old lad. Mark Hamill was the older generations skywalker and wasn't great at that, he was worse in this. Plus a dour soundtrack by Then Jericho AAAAARRRRRRGGGGGGHHHHHH. There is one film equally as [[bad]] as this i saw in the cinema Arthur 2 on the rocks. Funny how that question ""What is the [[worst]] film you have ever seen is?"" is easier than ""what is the best film?"" which incidentally varies between The Italian Job (original), Untouchables, Casino, Things to Do in Denver, Goodfellas (getting a sense of what I like??? - this will fool you!) Finding Nemo, Pirates of The Caribbean and Moulin Rouge! Please [[Never]] Watch this film or it will stick in your memory too!","AWFUL wot more can i say i remember seeing it in the cinema (see how it sticks painfully in the memory)as a 16 yr old lad. Mark Hamill was the older generations skywalker and wasn't great at that, he was worse in this. Plus a dour soundtrack by Then Jericho AAAAARRRRRRGGGGGGHHHHHH. There is one film equally as [[abd]] as this i saw in the cinema Arthur 2 on the rocks. Funny how that question ""What is the [[worIt]] film you have ever seen is?"" is easier than ""what is the best film?"" which incidentally varies between The Italian Job (original), Untouchables, Casino, Things to Do in Denver, Goodfellas (getting a sense of what I like??? - this will fool you!) Finding Nemo, Pirates of The Caribbean and Moulin Rouge! Please [[Nehver]] Watch this film or it will stick in your memory too!",0.0038079023361206055,0.8617273569107056,0,1,0,98,Successful
"His significant charisma and commanding presence are about all that keep this afloat, but Fred Williamson has done far better urban action films including many of his later, vid-released fare. The big studios' Williamson films of the early-to-mid 70's rarely had the punch of their mid-level counterparts, and this is a prime example. [[Clumsy]] action, little violence, and the PG rating is nowhere near questionable. Worth a look for Hammer completists in any case.","His significant charisma and commanding presence are about all that keep this afloat, but Fred Williamson has done far better urban action films including many of his later, vid-released fare. The big studios' Williamson films of the early-to-mid 70's rarely had the punch of their mid-level counterparts, and this is a prime example. [[Cluysy]] action, little violence, and the PG rating is nowhere near questionable. Worth a look for Hammer completists in any case.",0.17680728435516357,0.9506458044052124,0,1,0,52,Successful
"Not the best of the Lone Star series, but it moves along quickly with good performances. <br /><br />Introduced as ""Singin' Sandy"" in the main title, John Wayne as a 'singing cowboy' isn't successful-- you never even see a front close-up of him while he's 'singing.' The actual singer is the director's son, Bill Bradley, who warbles away sounding like many popular singers of the day such as Hutch or Joseph Wagstaff. <br /><br />The film features: Cecilia Parker (also seen in ""The Lost Jungle"" serial, ""Tombstone Canyon,"" and as older sister Marian in the Andy Hardy movies) doing her best Katherine Hepburn-- ""Really they mustn't; really I'm not""; Al St. John, before he literally became ""Fuzzy"" filling all his available screen time with his characteristic business of hat flipping, head and chin scratching, grimacing, and gawky physical gestures and movements; George (pre-Gabby) Hayes as a gentle pipe smoking father; and Forrest Taylor, minor vet of 395 movies and TV shows, playing the oily villain with string bow tie and prop cigar. <br /><br />Fun or odd moments: Yakima Canutt's great 'under the stagecoach' trick; the 'gay' scene when Singin' Sandy ties Bert and Elmer together face to face, drags them roped to his horse, and dumps them at Kincaid's office, where Kincaid says, ""You're a fine pair of lovebirds!""; Denton's rapturous comment after an [[atrocious]] song and guitar playing performance by 'Sandy,' -- ""Ummm. I could listen to that all night!""; Kincaid's reply, We won't go into that,"" after being told by a rancher ""You've got the soul of a snake!""; and, of course, he utters the immortal, ""I've made Denton an offer he can't refuse."" <br /><br />The plot of the movie is saved by Sandy's tricking Kincaid, and later saying the three magic words in many of these films: ""I'm from Washington."" FDR has saved us from the Depression! (Is that why the villains are always either bankers or in real estate?) <br /><br />The shootout sequence is taken from the earlier Bradbury film ""Man from Hell's Edges"" (1932). All of the Lone Star westerns are special because of their unique mixture of interesting characters, the troupe of actors and stunt people, and the spin on the clichés and repetitive back stories and situations. This one ranks a little low, marred by the inappropriate and mis-used ""Singing Cowboy"" gimmick. I'll give it a 4.","Not the best of the Lone Star series, but it moves along quickly with good performances. <br /><br />Introduced as ""Singin' Sandy"" in the main title, John Wayne as a 'singing cowboy' isn't successful-- you never even see a front close-up of him while he's 'singing.' The actual singer is the director's son, Bill Bradley, who warbles away sounding like many popular singers of the day such as Hutch or Joseph Wagstaff. <br /><br />The film features: Cecilia Parker (also seen in ""The Lost Jungle"" serial, ""Tombstone Canyon,"" and as older sister Marian in the Andy Hardy movies) doing her best Katherine Hepburn-- ""Really they mustn't; really I'm not""; Al St. John, before he literally became ""Fuzzy"" filling all his available screen time with his characteristic business of hat flipping, head and chin scratching, grimacing, and gawky physical gestures and movements; George (pre-Gabby) Hayes as a gentle pipe smoking father; and Forrest Taylor, minor vet of 395 movies and TV shows, playing the oily villain with string bow tie and prop cigar. <br /><br />Fun or odd moments: Yakima Canutt's great 'under the stagecoach' trick; the 'gay' scene when Singin' Sandy ties Bert and Elmer together face to face, drags them roped to his horse, and dumps them at Kincaid's office, where Kincaid says, ""You're a fine pair of lovebirds!""; Denton's rapturous comment after an [[atroious]] song and guitar playing performance by 'Sandy,' -- ""Ummm. I could listen to that all night!""; Kincaid's reply, We won't go into that,"" after being told by a rancher ""You've got the soul of a snake!""; and, of course, he utters the immortal, ""I've made Denton an offer he can't refuse."" <br /><br />The plot of the movie is saved by Sandy's tricking Kincaid, and later saying the three magic words in many of these films: ""I'm from Washington."" FDR has saved us from the Depression! (Is that why the villains are always either bankers or in real estate?) <br /><br />The shootout sequence is taken from the earlier Bradbury film ""Man from Hell's Edges"" (1932). All of the Lone Star westerns are special because of their unique mixture of interesting characters, the troupe of actors and stunt people, and the spin on the clichés and repetitive back stories and situations. This one ranks a little low, marred by the inappropriate and mis-used ""Singing Cowboy"" gimmick. I'll give it a 4.",0.3183269500732422,0.748328447341919,0,1,0,264,Successful
"Director/screenwriter Diane English's 2008 update of George Cukor's 1939 MGM classic comedy unfortunately shows more mothballs than its predecessor. Based on Clare Booth Luce's shrewdly observant 1936 play on the relationships that evolve among a strictly female group of pampered Manhattan socialites, the story would seem ripe for a contemporary remake. Instead, because of English's thematic overreach, the production comes across as an extended therapy session with a paucity of wit. What's more, the diverse lifestyles of women today have been reduced to sitcom-level stereotypes in this movie, and the original play's central conceit of eliminating men from the storyline seems even more contrived given the openly pansexual evolution that has occurred among men as well as women since the 1930's. To add insult to injury, the recent big screen adaptation of HBO's ""Sex and the City"" did this sort of sorority-style dishing much better and with far sharper fangs.<br /><br />The skeleton of the original play remains as the story centers on wealthy Mary Haines, who gave up her promising clothing design career to become the devoted wife of a Wall Street financial wizard. Like ""Sex and the City"", she is surrounded by three best friends - Sylvie Fowler, a successful, cutthroat magazine editor in the mold of Miranda Priestly in ""The Devil Wears Prada"" (yet another film this echoes); perennially pregnant Edie Cohen representing the stay-at-home wife; and Alex Fisher, a lesbian author who seems to represent every repressed group generally excluded from such an exclusive clique. Through a mouthy manicurist, they find out Mary's husband is having an affair with man-eater Crystal Allen, a perfume girl at Saks more than willing to break up a marriage as she struggles to become an actress. The rest of the plot doesn't matter much since it becomes a series of scenes focused on sisterly bonding and bickering, [[none]] of it very illuminating and [[without]] the satirical zing that buoyed the 1939 movie.<br /><br />Looking strangely youthful at 47, Meg Ryan seems to play Mary in a manner that [[tries]] to resuscitate the goodwill she engendered in the 1990's with ""When Harry Met Sally"" and ""Sleepless in Seattle"". It's not that she isn't age-appropriate here, but her familiar sprightliness seems at odds with the character's passive nature. Annette Bening fares somewhat better in the scene-stealing Rosalind Russell role of Sylvie because she has proved to be adept at conveying hardness while masking vulnerability, but her character goes through such a trite transformation that it undermines the actress' performance severely. Poor Eva Mendes has to play Crystal as a shallow, transparent shopgirl versus the smart, hard-edged cookie Joan Crawford got to play. Debra Messing and Jada Pinkett Smith are scooted way to the sidelines as Edie and Alex, respectively. Much better are Candice Bergen as Mary's savvy, supportive mother and Cloris Leachman as the non-nonsense housekeeper.<br /><br />Probably reflecting the lackluster box office response to the film's release, the 2008 DVD doesn't have a robust set of extras. There are two deleted scenes - one with Crystal and her friends having a girls' night-in as a contrast to Mary's elaborate garden party, and the other an extension of Bette Midler's cameo as a multi-married Hollywood agent counseling Mary during a late night at a yoga camp. Two featurettes round out the extras"" ""The Women: The Legacy"" about the history behind the film from the original 1936 play, and ""The Women Behind the Women"" which has the cast and crew speak endlessly about female self-empowerment and self-image. The irony is that this version of ""The Women"" directed and scripted by a woman takes such a patronizing look at women.","Director/screenwriter Diane English's 2008 update of George Cukor's 1939 MGM classic comedy unfortunately shows more mothballs than its predecessor. Based on Clare Booth Luce's shrewdly observant 1936 play on the relationships that evolve among a strictly female group of pampered Manhattan socialites, the story would seem ripe for a contemporary remake. Instead, because of English's thematic overreach, the production comes across as an extended therapy session with a paucity of wit. What's more, the diverse lifestyles of women today have been reduced to sitcom-level stereotypes in this movie, and the original play's central conceit of eliminating men from the storyline seems even more contrived given the openly pansexual evolution that has occurred among men as well as women since the 1930's. To add insult to injury, the recent big screen adaptation of HBO's ""Sex and the City"" did this sort of sorority-style dishing much better and with far sharper fangs.<br /><br />The skeleton of the original play remains as the story centers on wealthy Mary Haines, who gave up her promising clothing design career to become the devoted wife of a Wall Street financial wizard. Like ""Sex and the City"", she is surrounded by three best friends - Sylvie Fowler, a successful, cutthroat magazine editor in the mold of Miranda Priestly in ""The Devil Wears Prada"" (yet another film this echoes); perennially pregnant Edie Cohen representing the stay-at-home wife; and Alex Fisher, a lesbian author who seems to represent every repressed group generally excluded from such an exclusive clique. Through a mouthy manicurist, they find out Mary's husband is having an affair with man-eater Crystal Allen, a perfume girl at Saks more than willing to break up a marriage as she struggles to become an actress. The rest of the plot doesn't matter much since it becomes a series of scenes focused on sisterly bonding and bickering, [[Inone]] of it very illuminating and [[wjthout]] the satirical zing that buoyed the 1939 movie.<br /><br />Looking strangely youthful at 47, Meg Ryan seems to play Mary in a manner that [[trise]] to resuscitate the goodwill she engendered in the 1990's with ""When Harry Met Sally"" and ""Sleepless in Seattle"". It's not that she isn't age-appropriate here, but her familiar sprightliness seems at odds with the character's passive nature. Annette Bening fares somewhat better in the scene-stealing Rosalind Russell role of Sylvie because she has proved to be adept at conveying hardness while masking vulnerability, but her character goes through such a trite transformation that it undermines the actress' performance severely. Poor Eva Mendes has to play Crystal as a shallow, transparent shopgirl versus the smart, hard-edged cookie Joan Crawford got to play. Debra Messing and Jada Pinkett Smith are scooted way to the sidelines as Edie and Alex, respectively. Much better are Candice Bergen as Mary's savvy, supportive mother and Cloris Leachman as the non-nonsense housekeeper.<br /><br />Probably reflecting the lackluster box office response to the film's release, the 2008 DVD doesn't have a robust set of extras. There are two deleted scenes - one with Crystal and her friends having a girls' night-in as a contrast to Mary's elaborate garden party, and the other an extension of Bette Midler's cameo as a multi-married Hollywood agent counseling Mary during a late night at a yoga camp. Two featurettes round out the extras"" ""The Women: The Legacy"" about the history behind the film from the original 1936 play, and ""The Women Behind the Women"" which has the cast and crew speak endlessly about female self-empowerment and self-image. The irony is that this version of ""The Women"" directed and scripted by a woman takes such a patronizing look at women.",0.0084800124168396,0.6782956123352051,0,1,0,395,Successful
